unique_id,start_date,end_date,is_active
19U8QVRR,3/19/2020,4/18/2020,1
ZUVCAZ0N,3/20/2020,4/19/2020,1
J521WFZ4,3/20/2020,4/19/2020,1
R9C9UP06,3/20/2020,4/19/2020,1
RBFGK7P6,3/20/2020,4/19/2020,1
0XL1JUZ2,3/20/2020,4/19/2020,1
O99AYKQU,3/20/2020,4/19/2020,1
LUCEVSA6,3/20/2020,4/19/2020,1
OHL2GNOG,3/20/2020,4/19/2020,1
XPP14WQB,3/20/2020,4/19/2020,1
WDXFELVK,3/20/2020,4/19/2020,1
CVBZPRP0,3/20/2020,4/19/2020,1
7EJO40MG,3/20/2020,4/19/2020,1
OWPJWVSU,3/20/2020,4/19/2020,1
681JHSER,3/20/2020,4/19/2020,1
NZ5CJS6C,3/20/2020,4/19/2020,1
5QQLW90F,3/20/2020,4/19/2020,1
78IJB0V2,3/21/2020,4/20/2020,1
FRIBYJ3W,3/21/2020,4/20/2020,1
M489JB5R,3/21/2020,4/20/2020,1
ZYWKJE5Y,3/21/2020,4/20/2020,1
KLE9R7Q4,3/21/2020,4/20/2020,1
4GRB7DQB,3/21/2020,4/20/2020,1
VOZ8QLQV,3/21/2020,4/20/2020,1
YDW806NF,3/21/2020,4/20/2020,1
1CY5H20S,3/21/2020,4/20/2020,1
82H8N2NK,3/21/2020,4/20/2020,1
X36KAW70,3/21/2020,4/20/2020,1
9OC5D2CK,3/21/2020,4/20/2020,1
NTSJYNYT,3/21/2020,4/20/2020,1
0E0RDRPS,3/21/2020,4/20/2020,1
4I3VDU11,3/21/2020,4/20/2020,1
OHYNX09G,3/21/2020,4/20/2020,1
Q3HPXSGI,3/22/2020,4/21/2020,1
XUOS6GVB,3/22/2020,4/21/2020,1
ETN6XWXG,3/22/2020,4/21/2020,1
VZTWHA48,3/22/2020,4/21/2020,1
860YQSYV,3/22/2020,4/21/2020,1
S7LK8B88,3/22/2020,4/21/2020,1
BEMI7BZP,3/22/2020,4/21/2020,1
C02ZX33H,3/22/2020,4/21/2020,1
G9MLW527,3/22/2020,4/21/2020,1
OXZSR5HQ,3/22/2020,4/21/2020,1
RIQUGHPB,3/22/2020,4/21/2020,1
WEIMETSD,3/22/2020,4/21/2020,1
5B62QCSJ,3/22/2020,4/21/2020,1
BMJ2RQ21,3/22/2020,4/21/2020,1
PNJ65VBG,3/22/2020,4/21/2020,1
NJ7FUTCI,3/23/2020,4/22/2020,1
QV3KL5HA,3/23/2020,4/22/2020,1
B5FTSKAL,3/23/2020,4/22/2020,1
5H0UEQZP,3/23/2020,4/22/2020,1
HQ6U3Z20,3/23/2020,4/22/2020,1
CMEBQ7XN,3/23/2020,4/22/2020,1
SZY63NT3,3/23/2020,4/22/2020,1
II0BBWON,3/23/2020,4/22/2020,1
AK9RY7HU,3/23/2020,4/22/2020,1
9JZLEUKG,3/23/2020,4/22/2020,1
G3IV9ZYW,3/23/2020,4/22/2020,1
JPC8HO20,3/23/2020,4/22/2020,1
OTPT8ZJ4,3/23/2020,4/22/2020,1
G05FDPIR,3/23/2020,4/22/2020,1
70TVCA0H,3/24/2020,4/23/2020,1
FCRX5MZY,3/24/2020,4/23/2020,1
E3FG8DNU,3/24/2020,4/23/2020,1
E25CWBL2,3/24/2020,4/23/2020,1
IC75QQML,3/24/2020,4/23/2020,1
550UTBQR,3/24/2020,4/23/2020,1
X7P7BM8R,3/24/2020,4/23/2020,1
H2UGMU3L,3/24/2020,4/23/2020,1
VURF19L0,3/24/2020,4/23/2020,1
73XOXTXS,3/24/2020,4/23/2020,1
1KY11WK0,3/24/2020,4/23/2020,1
LOWTTXL0,3/24/2020,4/23/2020,1
46ITHBAG,3/24/2020,4/23/2020,1
MEH0LD7U,3/24/2020,4/23/2020,1
8ZRTBURJ,3/25/2020,4/24/2020,1
FW2VUDNY,3/25/2020,4/24/2020,1
S9SGMQCW,3/25/2020,4/24/2020,1
1BAQQXQK,3/25/2020,4/24/2020,1
GE00FBDE,3/25/2020,4/24/2020,1
F9XNFSAA,3/25/2020,4/24/2020,1
OVZ4EHUX,3/25/2020,4/24/2020,1
7OK9RMXS,3/25/2020,4/24/2020,1
EHX82OHX,3/25/2020,4/24/2020,1
NJWMC3AL,3/25/2020,4/24/2020,1
DNVYSU6B,3/25/2020,4/24/2020,1
TRH78XEE,3/25/2020,4/24/2020,1
390WQXMC,3/25/2020,4/24/2020,1
PF8ZVJXS,3/25/2020,4/24/2020,1
GZZYORIV,3/25/2020,4/24/2020,1
2UZA79GY,3/25/2020,4/24/2020,1
MZ5S430T,3/25/2020,4/24/2020,1
NO7RU1VG,3/25/2020,4/24/2020,1
7KHJLBT2,3/25/2020,4/24/2020,1
VBTX8VPJ,3/26/2020,4/25/2020,1
6NEXH2Q0,3/26/2020,4/25/2020,1
4LIBLLNW,3/26/2020,4/25/2020,1
AAALR3JG,3/26/2020,4/25/2020,1
W3UCKVP1,3/26/2020,4/25/2020,1
PYGBHPDH,3/26/2020,4/25/2020,1
6I9K94ZE,3/26/2020,4/25/2020,1
7X30Z2BC,3/26/2020,4/25/2020,1
W4BQC3Q5,3/26/2020,4/25/2020,1
S3IO1UZN,3/26/2020,4/25/2020,1
WM4WRNXI,3/26/2020,4/25/2020,1
BRPBL872,3/26/2020,4/25/2020,1
T9LO4TPN,3/26/2020,4/25/2020,1
IS86RDKJ,3/26/2020,4/25/2020,1
O61Q1WSL,3/26/2020,4/25/2020,1
4RSLJ9DO,3/27/2020,4/26/2020,1
D7Z9YUIO,3/27/2020,4/26/2020,1
H21D5U2W,3/27/2020,4/26/2020,1
H6BYC2TE,3/27/2020,4/26/2020,1
H6HQEM9F,3/27/2020,4/26/2020,1
FDJCVD2H,3/27/2020,4/26/2020,1
U3FY2GSZ,3/27/2020,4/26/2020,1
3RSB9QSV,3/27/2020,4/26/2020,1
8WZFCWQE,3/27/2020,4/26/2020,1
V3RBZBW4,3/27/2020,4/26/2020,1
SYZMZXAV,3/27/2020,4/26/2020,1
ABRB9TDP,3/27/2020,4/26/2020,1
P91OQR9Q,3/27/2020,4/26/2020,1
TQX4EUK1,3/27/2020,4/26/2020,1
HWXJOIHC,3/27/2020,4/26/2020,1
K3M2J4L2,3/27/2020,4/26/2020,1
M58B0DLV,3/27/2020,4/26/2020,1
54X9G8KS,3/27/2020,4/26/2020,1
JKUGLR83,3/27/2020,4/26/2020,1
9K3RVZR6,3/27/2020,4/26/2020,1
HCZS2X2I,3/28/2020,4/27/2020,1
8UWF2OUW,3/28/2020,4/27/2020,1
LKTHLT96,3/28/2020,4/27/2020,1
7V6OABEA,3/28/2020,4/27/2020,1
AWLNL8KC,3/28/2020,4/27/2020,1
WZY94X4X,3/28/2020,4/27/2020,1
TPTLYGRH,3/28/2020,4/27/2020,1
7708JP15,3/28/2020,4/27/2020,1
DXOMAX9U,3/28/2020,4/27/2020,1
YMDMQH3H,3/28/2020,4/27/2020,1
ASMHW3HV,3/28/2020,4/27/2020,1
O40Q2AHR,3/29/2020,4/28/2020,1
XNI6ZKW6,3/29/2020,4/28/2020,1
VFPRRHK7,3/29/2020,4/28/2020,1
HRSPZ49Q,3/29/2020,4/28/2020,1
WVA4MAJP,3/29/2020,4/28/2020,1
KFTDGNWE,3/29/2020,4/28/2020,1
FW5S2V9H,3/29/2020,4/28/2020,1
O3RQVQZV,3/29/2020,4/28/2020,1
69MJDGT9,3/29/2020,4/28/2020,1
WT3A0YC4,3/29/2020,4/28/2020,1
75TW3EER,3/29/2020,4/28/2020,1
68176MOI,3/29/2020,4/28/2020,1
DDJ5ME7O,3/30/2020,4/29/2020,1
YCPXRR13,3/30/2020,4/29/2020,1
6N7FAAU4,3/30/2020,4/29/2020,1
BJYWA7SV,3/30/2020,4/29/2020,1
SQZJM1QU,3/30/2020,4/29/2020,1
K7FZIYL8,3/30/2020,4/29/2020,1
YP1488LD,3/30/2020,4/29/2020,1
NKPLFPBY,3/30/2020,4/29/2020,1
W0VBXF2Z,3/30/2020,4/29/2020,1
W1QB79GE,3/30/2020,4/29/2020,1
KO4CZLRI,3/30/2020,4/29/2020,1
KVNG00VS,3/30/2020,4/29/2020,1
BRINQVOL,3/30/2020,4/29/2020,1
KPXNT4YH,3/30/2020,4/29/2020,1
CU1X919A,3/31/2020,4/30/2020,1
RRCSV9O6,3/31/2020,4/30/2020,1
Q053P9LT,3/31/2020,4/30/2020,1
D7EVIX9L,3/31/2020,4/30/2020,1
ZU9ZG5RO,3/31/2020,4/30/2020,1
4AWMWF11,3/31/2020,4/30/2020,1
7AQXVB1U,3/31/2020,4/30/2020,1
5DPFPYMW,3/31/2020,4/30/2020,1
9G0T57XA,3/31/2020,4/30/2020,1
GG3VRSBF,3/31/2020,4/30/2020,1
R1MG477P,3/31/2020,4/30/2020,1
KZW5KM5M,3/31/2020,4/30/2020,1
PA4YJ7MO,3/31/2020,4/30/2020,1
X19SDNSD,3/31/2020,4/30/2020,1
ADKOB1GW,4/1/2020,5/1/2020,1
EQ7H2KK6,4/1/2020,5/1/2020,1
E1A0V9BX,4/1/2020,5/1/2020,1
ZTFSMFLK,4/1/2020,5/1/2020,1
WG68GYP0,4/1/2020,5/1/2020,1
9DGRI5QX,4/1/2020,5/1/2020,1
XM4V108I,4/1/2020,5/1/2020,1
3C2IJEU7,4/1/2020,5/1/2020,1
LV6MX447,4/1/2020,5/1/2020,1
9NX5MWAI,4/1/2020,5/1/2020,1
2C1GAJF4,4/1/2020,5/1/2020,1
MK05M2DY,4/1/2020,5/1/2020,1
PFSPQ03T,4/1/2020,5/1/2020,1
4SQIPAEN,4/1/2020,5/1/2020,1
V4UMNPKO,4/1/2020,5/1/2020,1
WS9EYDYZ,4/2/2020,5/2/2020,1
GUV1DCA2,4/2/2020,5/2/2020,1
HVVEKZCL,4/2/2020,5/2/2020,1
5554K40F,4/2/2020,5/2/2020,1
D7QSYMV1,4/2/2020,5/2/2020,1
T0T6VDVP,4/2/2020,5/2/2020,1
OQZUVL9X,4/2/2020,5/2/2020,1
3LE9O5V5,4/2/2020,5/2/2020,1
MGUPJ80D,4/2/2020,5/2/2020,1
025N0ESO,4/2/2020,5/2/2020,1
3V6FZ8NH,4/2/2020,5/2/2020,1
BNCZN8LC,4/2/2020,5/2/2020,1
DR64H42S,4/2/2020,5/2/2020,1
59XWKX0Z,4/2/2020,5/2/2020,1
01R1O03L,4/2/2020,5/2/2020,1
I5KGMPSB,4/2/2020,5/2/2020,1
RRB5W38B,4/2/2020,5/2/2020,1
R4A24F1U,4/2/2020,5/2/2020,1
52012FV2,4/2/2020,5/2/2020,1
7J0IOWUQ,4/2/2020,5/2/2020,1
H589M7OX,4/2/2020,5/2/2020,1
50HTSBEW,4/2/2020,5/2/2020,1
FP5A0NLO,4/2/2020,5/2/2020,1
GSSTK5BM,4/2/2020,5/2/2020,1
IGNSY7IV,4/2/2020,5/2/2020,1
VRCV0WY6,4/3/2020,5/3/2020,1
275HYDS2,4/3/2020,5/3/2020,1
RWL6W05Y,4/3/2020,5/3/2020,1
O3SBZVRQ,4/3/2020,5/3/2020,1
ZCRJ1N6G,4/3/2020,5/3/2020,1
WPYXS2SS,4/3/2020,5/3/2020,1
LB4C5L28,4/3/2020,5/3/2020,1
8TSXB3HO,4/3/2020,5/3/2020,1
P4ZZ645G,4/3/2020,5/3/2020,1
OCV4GCRA,4/3/2020,5/3/2020,1
GIF361A7,4/3/2020,5/3/2020,1
6CQNRI7C,4/3/2020,5/3/2020,1
73IIAU6W,4/3/2020,5/3/2020,1
PKTMYC5R,4/3/2020,5/3/2020,1
JAK61QJC,4/3/2020,5/3/2020,1
T8Q5C1AR,4/3/2020,5/3/2020,1
FMOZNFBZ,4/3/2020,5/3/2020,1
KRZVEZAN,4/3/2020,5/3/2020,1
53LN9ARY,4/4/2020,5/4/2020,1
RGZ3TL0A,4/4/2020,5/4/2020,1
UPWIHH9H,4/4/2020,5/4/2020,1
6DOXOLYJ,4/4/2020,5/4/2020,1
NYYJ0X0U,4/4/2020,5/4/2020,1
POHU4S3C,4/4/2020,5/4/2020,1
Y3TFYBBV,4/4/2020,5/4/2020,1
9NTK3OUW,4/4/2020,5/4/2020,1
U4SI6T13,4/4/2020,5/4/2020,1
E113LI9K,4/4/2020,5/4/2020,1
NF2QPKUB,4/4/2020,5/4/2020,1
CJ0DL692,4/4/2020,5/4/2020,1
MV5S0LYK,4/4/2020,5/4/2020,1
9ME7FP3U,4/4/2020,5/4/2020,1
16P8ARVM,4/4/2020,5/4/2020,1
L6XD7ZFH,4/4/2020,5/4/2020,1
YXITKRLV,4/5/2020,5/5/2020,1
N1R1O0TI,4/5/2020,5/5/2020,1
SK14XDIN,4/5/2020,5/5/2020,1
OOAXYI08,4/5/2020,5/5/2020,1
FYM92FSU,4/5/2020,5/5/2020,1
O9FIP73L,4/5/2020,5/5/2020,1
VBYH3LI7,4/5/2020,5/5/2020,1
QTZKCV3Q,4/5/2020,5/5/2020,1
HLCWENY3,4/5/2020,5/5/2020,1
FCBIXUOK,4/5/2020,5/5/2020,1
5ZRSG5YC,4/5/2020,5/5/2020,1
8A3WOHLY,4/5/2020,5/5/2020,1
BB39ELFO,4/5/2020,5/5/2020,1
26T3VBBC,4/5/2020,5/5/2020,1
8VFDPKSE,4/5/2020,5/5/2020,1
H94K9V51,4/5/2020,5/5/2020,1
DLI2VH97,4/5/2020,5/5/2020,1
I315TTW8,4/5/2020,5/5/2020,1
HJJELXES,4/5/2020,5/5/2020,1
EWCJI3PG,4/5/2020,5/5/2020,1
ZF3OUGP8,4/5/2020,5/5/2020,1
1YPHD8G4,4/5/2020,5/5/2020,1
EUMYUG9P,4/5/2020,5/5/2020,1
3AQESHFX,4/5/2020,5/5/2020,1
XQYD2JT9,4/5/2020,5/5/2020,1
A2OTGTXP,4/5/2020,5/5/2020,1
ZECO6F47,4/5/2020,5/5/2020,1
GFR2JJSF,4/5/2020,5/5/2020,1
FU6HW7XX,4/6/2020,5/6/2020,1
WVWMB2NV,4/6/2020,5/6/2020,1
6QN0X6NR,4/6/2020,5/6/2020,1
F9MIH8VR,4/6/2020,5/6/2020,1
9I4B1Q1O,4/6/2020,5/6/2020,1
Z1GFD57A,4/6/2020,5/6/2020,1
FB94I2FT,4/6/2020,5/6/2020,1
O7XQ1B4N,4/6/2020,5/6/2020,1
5XGLCRS4,4/6/2020,5/6/2020,1
T4OQ797D,4/6/2020,5/6/2020,1
X75IOSGX,4/6/2020,5/6/2020,1
1U6YRHUU,4/6/2020,5/6/2020,1
PE5917GU,4/6/2020,5/6/2020,1
T402MNUO,4/6/2020,5/6/2020,1
V1906RZB,4/6/2020,5/6/2020,1
9BQ5YCCO,4/6/2020,5/6/2020,1
SLL44X8F,4/6/2020,5/6/2020,1
PVCBAHTE,4/6/2020,5/6/2020,1
VHN5KZW5,4/6/2020,5/6/2020,1
QMRA0DVH,4/6/2020,5/6/2020,1
1CEZBRKX,4/6/2020,5/6/2020,1
SC4H5I8L,4/6/2020,5/6/2020,1
2J3HC3CK,4/6/2020,5/6/2020,1
7M4IP1JI,4/7/2020,5/7/2020,1
ZA5O8XNA,4/7/2020,5/7/2020,1
IHQDX8TL,4/7/2020,5/7/2020,1
JLFS1M53,4/7/2020,5/7/2020,1
0UL4BCZX,4/7/2020,5/7/2020,1
OZOKR4OV,4/7/2020,5/7/2020,1
CYBWFA8O,4/7/2020,5/7/2020,1
NSZ0WT4J,4/7/2020,5/7/2020,1
3E06092J,4/7/2020,5/7/2020,1
ZFEIAM6O,4/7/2020,5/7/2020,1
D1DIF5XI,4/8/2020,5/8/2020,1
QLT0J01O,4/8/2020,5/8/2020,1
GW4HDG7Q,4/8/2020,5/8/2020,1
WQM2ZIUY,4/8/2020,5/8/2020,1
FYOON4DT,4/8/2020,5/8/2020,1
OORK1062,4/8/2020,5/8/2020,1
7EZQCHWL,4/8/2020,5/8/2020,1
8257IEHT,4/8/2020,5/8/2020,1
96HMJ9PM,4/8/2020,5/8/2020,1
A1JR9EOT,4/8/2020,5/8/2020,1
JN4T4VJ7,4/8/2020,5/8/2020,1
O2NP3YEB,4/8/2020,5/8/2020,1
O8JDHVKR,4/8/2020,5/8/2020,1
ZKMWRN92,4/8/2020,5/8/2020,1
J4K93H5F,4/8/2020,5/8/2020,1
FMSKEBQY,4/8/2020,5/8/2020,1
YA2LX98T,4/9/2020,5/9/2020,1
XDBSPR7S,4/9/2020,5/9/2020,1
SG3N27UX,4/9/2020,5/9/2020,1
CM8RBXOC,4/9/2020,5/9/2020,1
6FVM6U5U,4/9/2020,5/9/2020,1
UZIDZJCI,4/9/2020,5/9/2020,1
YQQBVZIG,4/9/2020,5/9/2020,1
HS8YEC22,4/9/2020,5/9/2020,1
NEANQ3LH,4/9/2020,5/9/2020,1
FZ7YQFQ9,4/9/2020,5/9/2020,1
SKHVRNJM,4/9/2020,5/9/2020,1
EKGMYYET,4/9/2020,5/9/2020,1
3A8IBP0Z,4/9/2020,5/9/2020,1
AHW2C1RW,4/9/2020,5/9/2020,1
92H12PZR,4/9/2020,5/9/2020,1
PCS72VI8,4/9/2020,5/9/2020,1
YOW11PXQ,4/9/2020,5/9/2020,1
JTJVEP2G,4/9/2020,5/9/2020,1
3N20U6UU,4/9/2020,5/9/2020,1
TPZM9698,4/9/2020,5/9/2020,1
ZHXW8WAQ,4/10/2020,5/10/2020,1
5P3614NC,4/10/2020,5/10/2020,1
NG6I9HYH,4/10/2020,5/10/2020,1
T77S0EYQ,4/10/2020,5/10/2020,1
6V9F39HE,4/10/2020,5/10/2020,1
I9YBSPN0,4/10/2020,5/10/2020,1
RAVV0PWX,4/10/2020,5/10/2020,1
WJO8NWHD,4/10/2020,5/10/2020,1
IY8QM74L,4/10/2020,5/10/2020,1
9FNSSIU9,4/10/2020,5/10/2020,1
QN267RCQ,4/10/2020,5/10/2020,1
KLEQQ9FG,4/10/2020,5/10/2020,1
96IY6VCV,4/10/2020,5/10/2020,1
V4GZ0I0F,4/10/2020,5/10/2020,1
BN4W1LPM,4/10/2020,5/10/2020,1
818WW45T,4/10/2020,5/10/2020,1
HRY0S17W,4/10/2020,5/10/2020,1
74QBNHM5,4/11/2020,5/11/2020,1
114UY3S5,4/11/2020,5/11/2020,1
OG98TTYH,4/11/2020,5/11/2020,1
AIQ60416,4/11/2020,5/11/2020,1
2YT4IE76,4/11/2020,5/11/2020,1
OI84PPEW,4/11/2020,5/11/2020,1
S9YBGS7D,4/11/2020,5/11/2020,1
3MBD4PDY,4/11/2020,5/11/2020,1
OW577IHR,4/11/2020,5/11/2020,1
MBQ60S6C,4/11/2020,5/11/2020,1
9W5CNX89,4/11/2020,5/11/2020,1
TG688VPI,4/11/2020,5/11/2020,1
MF2SV26C,4/11/2020,5/11/2020,1
NPIA3NKR,4/11/2020,5/11/2020,1
XZ4C9W9A,4/11/2020,5/11/2020,1
72W3EXGT,4/11/2020,5/11/2020,1
2Y8QP2SQ,4/11/2020,5/11/2020,1
F06XHVXV,4/11/2020,5/11/2020,1
6PZJPINQ,4/11/2020,5/11/2020,1
K481DQJ5,4/11/2020,5/11/2020,1
NEIBV9VQ,4/12/2020,5/12/2020,1
L5WSZZW1,4/12/2020,5/12/2020,1
7FRODI0H,4/12/2020,5/12/2020,1
VHOGSZ30,4/12/2020,5/12/2020,1
95ZW2BD7,4/12/2020,5/12/2020,1
7K6H2ND9,4/12/2020,5/12/2020,1
B2RO4GP0,4/12/2020,5/12/2020,1
OIW9U47U,4/12/2020,5/12/2020,1
ML121MEJ,4/12/2020,5/12/2020,1
5VFWCY6U,4/12/2020,5/12/2020,1
N63NL4OW,4/12/2020,5/12/2020,1
XM7AALBZ,4/12/2020,5/12/2020,1
YUVXISQQ,4/12/2020,5/12/2020,1
JHRJ0D4E,4/12/2020,5/12/2020,1
NE4O43IF,4/12/2020,5/12/2020,1
Y6BSIS7G,4/12/2020,5/12/2020,1
XNLHBZAB,4/12/2020,5/12/2020,1
XY9SHR42,4/12/2020,5/12/2020,1
O0F6HID9,4/13/2020,5/13/2020,1
224P4LQM,4/13/2020,5/13/2020,1
LKWH7JIG,4/13/2020,5/13/2020,1
IGGOZGZJ,4/13/2020,5/13/2020,1
DNL1CW9X,4/13/2020,5/13/2020,1
JEDDWCLS,4/13/2020,5/13/2020,1
1OXLCRUZ,4/13/2020,5/13/2020,1
26T8D04P,4/13/2020,5/13/2020,1
XIZQB9RQ,4/13/2020,5/13/2020,1
RGVB91DE,4/13/2020,5/13/2020,1
64FXNW9Z,4/13/2020,5/13/2020,1
6IFJYRH9,4/13/2020,5/13/2020,1
WTFLXGMG,4/13/2020,5/13/2020,1
THA2BN7H,4/13/2020,5/13/2020,1
ZLQFIDQ9,4/13/2020,5/13/2020,1
872427ES,4/13/2020,5/13/2020,1
64LVEG6F,4/13/2020,5/13/2020,1
YMRLD9D6,4/13/2020,5/13/2020,1
BN90ED9V,4/13/2020,5/13/2020,1
RJ29FRPY,4/14/2020,5/14/2020,1
G1OW4LGM,4/14/2020,5/14/2020,1
GKR2TTD9,4/14/2020,5/14/2020,1
Q3TV6JS8,4/14/2020,5/14/2020,1
UPYF851A,4/14/2020,5/14/2020,1
LBIET7SE,4/14/2020,5/14/2020,1
PTRZIHWR,4/14/2020,5/14/2020,1
52EOJKCY,4/14/2020,5/14/2020,1
S0S0CEQQ,4/14/2020,5/14/2020,1
0U69KZF4,4/14/2020,5/14/2020,1
LLAA90CH,4/14/2020,5/14/2020,1
NAC8IWWV,4/14/2020,5/14/2020,1
GZQT5J4S,4/14/2020,5/14/2020,1
CX95MNR7,4/14/2020,5/14/2020,1
OVBKBWK3,4/14/2020,5/14/2020,1
PZ7T3P05,4/14/2020,5/14/2020,1
97B2W71G,4/14/2020,5/14/2020,1
I64U7TUU,4/14/2020,5/14/2020,1
ARTAQFNJ,4/14/2020,5/14/2020,1
N7OQ0QWF,4/14/2020,5/14/2020,1
I5O8BHXY,4/14/2020,5/14/2020,1
48QBJ23A,4/14/2020,5/14/2020,1
PDVZQTEM,4/14/2020,5/14/2020,1
93FED60A,4/15/2020,5/15/2020,1
3SI52PW7,4/15/2020,5/15/2020,1
IFSKQGA3,4/15/2020,5/15/2020,1
BQOUYUEL,4/15/2020,5/15/2020,1
DKOLAWXM,4/15/2020,5/15/2020,1
3ZLUKV5H,4/15/2020,5/15/2020,1
QW7GQU5J,4/15/2020,5/15/2020,1
58CQKL8G,4/15/2020,5/15/2020,1
VCH37DKE,4/15/2020,5/15/2020,1
9F846L47,4/15/2020,5/15/2020,1
G58AQEEW,4/15/2020,5/15/2020,1
L1J74LQA,4/15/2020,5/15/2020,1
LZQE272C,4/15/2020,5/15/2020,1
0PVZWCTW,4/15/2020,5/15/2020,1
G2G2QZQ0,4/15/2020,5/15/2020,1
W4KRAT4D,4/15/2020,5/15/2020,1
I8MV2XOE,4/15/2020,5/15/2020,1
ZFEVJQXG,4/15/2020,5/15/2020,1
PLK15GAS,4/15/2020,5/15/2020,1
5IGHA87N,4/16/2020,5/16/2020,1
H7RJJIW6,4/16/2020,5/16/2020,1
DY6Q7W27,4/16/2020,5/16/2020,1
KFF20M5Y,4/16/2020,5/16/2020,1
R6XNFXUN,4/16/2020,5/16/2020,1
YW1BUADQ,4/16/2020,5/16/2020,1
JMLRZJFC,4/16/2020,5/16/2020,1
LX4NCX9Z,4/16/2020,5/16/2020,1
7F80F9XK,4/16/2020,5/16/2020,1
Q7PO1PB6,4/16/2020,5/16/2020,1
71YA8OMF,4/16/2020,5/16/2020,1
NF59ZJM0,4/16/2020,5/16/2020,1
SRK6559Q,4/16/2020,5/16/2020,1
UFVRME6B,4/16/2020,5/16/2020,1
POE0FNA8,4/16/2020,5/16/2020,1
1T2AI3V1,4/16/2020,5/16/2020,1
NAOE99N2,4/16/2020,5/16/2020,1
HJH27OQS,4/16/2020,5/16/2020,1
8VPSON32,4/17/2020,5/17/2020,1
RUJ2Q00E,4/17/2020,5/17/2020,1
G6QCCXLT,4/17/2020,5/17/2020,1
0PPIUZH5,4/17/2020,5/17/2020,1
0WTDM2V9,4/17/2020,5/17/2020,1
SHVECQ9A,4/17/2020,5/17/2020,1
FLL4CQ03,4/17/2020,5/17/2020,1
5X7N5PXA,4/17/2020,5/17/2020,1
MS7ZFFVW,4/17/2020,5/17/2020,1
T0UJZP55,4/17/2020,5/17/2020,1
5CNE72XJ,4/17/2020,5/17/2020,1
YNW1HAK7,4/17/2020,5/17/2020,1
G1SRR1YA,4/17/2020,5/17/2020,1
UW5SYOIO,4/17/2020,5/17/2020,1
4BPRPBBQ,4/17/2020,5/17/2020,1
Q70OT4ML,4/18/2020,5/18/2020,1
MIPE1WL4,4/18/2020,5/18/2020,1
TD5RI5W8,4/18/2020,5/18/2020,1
L667ZW3J,4/18/2020,5/18/2020,1
16K0NVGD,4/18/2020,5/18/2020,1
JL9KOQ6Q,4/18/2020,5/18/2020,1
CCJH4ZWT,4/18/2020,5/18/2020,1
X1UPFPFK,4/18/2020,5/18/2020,1
4RBIP5XQ,4/18/2020,5/18/2020,1
UFNOS7O2,4/18/2020,5/18/2020,1
3S7NPAHL,4/18/2020,5/18/2020,1
NRF6709A,4/18/2020,5/18/2020,1
7943UVGQ,4/18/2020,5/18/2020,1
XOGI7ROT,4/18/2020,5/18/2020,1
8Y5EM57M,4/18/2020,5/18/2020,1
DLJDPHK2,4/18/2020,5/18/2020,1
KZJHM8PK,4/18/2020,5/18/2020,1
1ZF11RTL,4/18/2020,5/18/2020,1
GQZ49Z2E,4/18/2020,5/18/2020,1
AJFAFX1R,4/18/2020,5/18/2020,1
RH7Q7JT1,4/18/2020,5/18/2020,1
ALDIKANM,4/19/2020,5/19/2020,1
NELNPX74,4/19/2020,5/19/2020,1
OALDOALU,4/19/2020,5/19/2020,1
T9WZPZY8,4/19/2020,5/19/2020,1
LX4GFRBS,4/19/2020,5/19/2020,1
JBVY785F,4/19/2020,5/19/2020,1
QIL25J3X,4/19/2020,5/19/2020,1
2UTJ0M9J,4/19/2020,5/19/2020,1
XN3HPUAE,4/19/2020,5/19/2020,1
XCC0ZHYM,4/19/2020,5/19/2020,1
E950EZMO,4/19/2020,5/19/2020,1
AY6ZN28U,4/19/2020,5/19/2020,1
VMA841JI,4/19/2020,5/19/2020,1
2C0CUQEQ,4/19/2020,5/19/2020,1
CP4WYENW,4/19/2020,5/19/2020,1
65V0MOYY,4/19/2020,5/19/2020,1
6VC48WTG,4/19/2020,5/19/2020,1
UA78DW51,4/20/2020,5/20/2020,1
XW85YBZJ,4/20/2020,5/20/2020,1
7S6NZ0TN,4/20/2020,5/20/2020,1
35S8SWA7,4/20/2020,5/20/2020,1
TBGVB10S,4/20/2020,5/20/2020,1
G2DZEUUR,4/20/2020,5/20/2020,1
6V2F66KA,4/20/2020,5/20/2020,1
1I5I7GWP,4/20/2020,5/20/2020,1
6568HFSV,4/20/2020,5/20/2020,1
GCM1G8JS,4/20/2020,5/20/2020,1
0Z3L8O7T,4/20/2020,5/20/2020,1
BVKPF03P,4/20/2020,5/20/2020,1
CFNVIT3I,4/20/2020,5/20/2020,1
YIC4K9NR,4/20/2020,5/20/2020,1
3AB8FL24,4/20/2020,5/20/2020,1
C91ASPND,4/21/2020,5/21/2020,1
PF4U46LM,4/21/2020,5/21/2020,1
U9UQ5EM4,4/21/2020,5/21/2020,1
5S5YITH0,4/21/2020,5/21/2020,1
H7WGEESN,4/21/2020,5/21/2020,1
91JECWFU,4/21/2020,5/21/2020,1
28TZI67V,4/21/2020,5/21/2020,1
A5G2HVDJ,4/21/2020,5/21/2020,1
7HOKJ28T,4/21/2020,5/21/2020,1
IIEME1OJ,4/21/2020,5/21/2020,1
UDSV0AQL,4/21/2020,5/21/2020,1
C6XR5PVN,4/21/2020,5/21/2020,1
